z_nm,phi_V
2.6632499999999997,0.0
2.6716249999999997,0.0
2.6799999999999997,0.0
2.688375,0.0
2.69675,0.0
2.7051250000000002,0.0
2.7135000000000002,0.0
2.7218750000000003,0.0
2.7302500000000003,0.0
2.7386250000000003,0.0
2.7470000000000003,0.0
2.755375,0.0
2.76375,0.0
2.772125,0.0
2.7805,0.0
2.788875,0.0
2.79725,0.0
2.805625,0.0
2.814,0.0
2.822375,0.0
2.83075,0.0
2.839125,0.0
2.8475,0.0
2.8558749999999997,0.0
2.8642499999999997,0.0
2.8726249999999998,0.0
2.881,0.0
2.889375,0.0
2.8977500000000003,0.0
2.9061250000000003,0.0
2.9145000000000003,0.0
2.9228750000000003,0.0
2.9312500000000004,0.0
2.9396250000000004,0.0
2.948,0.0
2.956375,0.0
2.96475,0.0
2.973125,0.0
2.9815,0.0
2.989875,0.0
2.99825,0.0
3.006625,0.0
3.015,0.0
3.023375,0.0
3.03175,0.0
3.040125,0.0
3.0484999999999998,0.0
3.056875,0.0
3.06525,0.0
3.073625,0.0
3.082,0.0
3.090375,0.0
3.09875,0.0
3.107125,0.0
3.1155000000000004,0.0
3.1238750000000004,0.0
3.1322500000000004,0.0
3.140625,0.0
3.149,0.0
3.157375,0.0
3.16575,0.0
3.174125,0.0
3.1825,0.0
3.190875,0.0
3.19925,0.0
3.207625,0.0
3.216,0.0
3.224375,0.0
3.2327500000000002,0.0
3.241125,0.0
3.2495,0.0
3.257875,0.0
3.26625,0.0
3.274625,0.0
3.283,0.0
3.291375,0.0
3.29975,0.0
3.308125,0.0
3.3165,0.0
3.3248750000000005,0.0
3.33325,0.0
3.341625,0.0
3.35,0.0
3.358375,0.0
3.36675,0.0
3.375125,0.0
3.3835,0.0
3.391875,0.0
3.40025,0.0
3.4086250000000002,0.0
3.4170000000000003,0.0
3.4253750000000003,0.0
3.43375,0.0
3.442125,0.0
3.4505,0.0
3.458875,0.0
3.46725,0.0
3.475625,0.0
3.484,0.0
3.492375,0.0
3.50075,0.0
3.509125,0.0
3.5175,0.0
3.525875,0.0
3.5342499999999997,0.0
3.542625,0.0
3.551,0.0
3.559375,0.0
3.56775,0.0
3.576125,0.0
3.5845000000000002,0.0
3.5928750000000003,0.0
3.6012500000000003,0.0
